id,pipeline_id,user_id,Status,Value,Currency,Total_activities
2707,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,312.0,AUD,8
2720,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,3750.0,NOK,7
2743,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,open,220.0,EUR,10
2752,26,LQA5RoqU7CUuKI32sAq0MF4p6ju79vahkG93pZx/HpM=,lost,3705.0,NOK,7
2772,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,3437.5,DKK,3
2793,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,lost,5087.5,DKK,10
2795,52,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,265.0,NZD,1
2804,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.0,EUR,0
2934,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,524.0,AUD,6
3072,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,5
3106,28,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,won,2900.0,DKK,5
3135,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,6450.0,CZK,4
3297,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
3388,26,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,won,7800.0,NOK,10
3431,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,3437.5,DKK,3
3446,28,aH15V978EKLYh1I5LaYRda4Pl1uUk7sR9kAxulKE/dI=,lost,3437.5,DKK,0
3447,66,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,2850.0,SEK,0
3499,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,5215.0,NOK,5
3503,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,1008.0,PLN,0
3523,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
3531,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,350.0,AUD,5
3674,28,TiXDN/hlHOVuKFC/8OI0NztgFrzIH5pQjfFK+OYXBj8=,won,3750.0,DKK,6
3717,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,6250.0,NOK,0
3766,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2850.0,SEK,4
3839,28,TiXDN/hlHOVuKFC/8OI0NztgFrzIH5pQjfFK+OYXBj8=,open,9900.0,DKK,11
3883,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2850.0,SEK,5
4017,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,lost,4062.5,DKK,0
4092,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,lost,2850.0,SEK,1
4148,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,3725.0,NOK,2
4153,12,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,1250.0,DKK,7
4175,9,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,open,450.0,GBP,5
4308,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,312.5,AUD,7
4426,12,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,lost,3750.0,DKK,5
4464,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,6050.0,DKK,0
4523,34,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,won,162.5,EUR,2
4653,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,lost,5087.5,DKK,1
4672,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,6500.0,DKK,2
4708,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,6050.0,DKK,1
4757,29,ocgPNJN2mOUZv0wDaxl/9OqJixrKgxZ0of8z//3f2/s=,won,5100.0,SEK,0
4758,57,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,open,2580.0,SEK,2
4760,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,3
4778,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,1250.0,DKK,1
4851,35,9zDoz2RPM5udqMssnmjYddNXz0FLHFSmaUL8EUmqqp8=,won,150.0,EUR,10
4883,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,6250.0,NOK,1
4995,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,95.0,EUR,3
59,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,5
199,48,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,lost,480.0,AUD,3
236,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.0,EUR,0
318,57,nlOu78vH4eXtXC/20kcZwLoGAnfgOxVsP5EAPrsCSvU=,open,2850.0,SEK,4
447,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,9600.0,DKK,4
452,26,DX8RH50BMNSrzVC9v1QXcpN3ZjRorC1FA6xAa+svI8M=,lost,6250.0,NOK,0
518,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,3
539,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,275.0,EUR,0
607,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,3
610,9,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,300.0,GBP,3
646,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,5100.0,SEK,2
690,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,450.0,EUR,3
736,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1008.0,PLN,11
768,26,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,4000.0,NOK,5
848,62,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,312.5,AUD,4
1025,66,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
1069,34,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.0,EUR,5
1072,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
1163,34,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,open,162.5,EUR,8
1171,19,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,open,3960.0,SEK,12
1296,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
1337,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,won,375.0,AUD,3
1366,49,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,open,125700.0,CLP,5
1538,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,open,2580.0,SEK,5
1550,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,2750.0,DKK,12
1555,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,3437.5,DKK,1
1587,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
1740,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,237.5,EUR,6
1790,23,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,open,6500.0,NOK,4
1839,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,3190.0,DKK,1
1860,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1008.0,PLN,6
1877,53,iRM3+SPy0txl10y7Ig2boJyEubA/4K5k0vM54LPA4ak=,open,300.0,EUR,13
1882,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,won,6150.0,NOK,1
1931,9,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,GBP,0
1955,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,6250.0,NOK,3
1963,37,pMRpHQLOrsteRKl4qEiCbAicIbD0GcLUJwFULiAaWWY=,lost,195.0,EUR,3
1977,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,5100.0,SEK,5
2094,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,3600.0,NOK,0
2149,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,2812.0,DKK,1
2182,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,1700.0,SEK,3
2222,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,2
2264,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,1562.5,DKK,4
2284,12,TiXDN/hlHOVuKFC/8OI0NztgFrzIH5pQjfFK+OYXBj8=,open,3750.0,DKK,5
2289,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,680.0,PLN,6
2339,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,won,337.5,AUD,13
2411,31,XNN8OSm3bhFl4xPrY05axKHuMDmMeMSPKUGVkYj9ZDc=,won,412.5,EUR,0
2441,26,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,lost,3850.0,NOK,18
2447,9,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,open,300.0,GBP,6
2585,41,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,6250.0,NOK,6
2638,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,6450.0,CZK,5
2683,19,n5/q3nYdIvNApN6cWG8iKqdGWDUfqtyDZTNbw8VIunE=,open,5100.0,SEK,5
2706,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,0
2717,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.5,EUR,0
2748,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,lost,2850.0,SEK,1
2763,34,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,450.0,EUR,0
2791,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,3750.0,DKK,3
2792,35,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,150.0,EUR,0
2823,27,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,7
2851,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,780.0,PLN,11
2954,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,3437.5,DKK,1
3016,29,aOg4xTHw7A33QHv5wr3tnIkw6oI8iZyxbkPkjRn7SEQ=,won,950.0,SEK,2
3033,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,3437.5,DKK,1
3152,53,iRM3+SPy0txl10y7Ig2boJyEubA/4K5k0vM54LPA4ak=,open,450.0,EUR,4
3172,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,3437.5,DKK,0
3183,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,162.0,EUR,5
3187,28,nHvLR8xnjTA9fGLY2GBnb742vSQtGJs2O+2oxdwGrkQ=,won,781.0,DKK,0
3211,23,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,4000.0,NOK,1
3215,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,5409.0,SEK,2
3216,26,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,lost,2187.5,NOK,6
3283,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,4200.0,SEK,4
3310,28,W1DFgVFzIXBWv69LPONIPHNZXY4DUn5+bROF9RQn/KQ=,lost,3437.5,DKK,3
3335,49,zOLuALwn9G0sAfpBDCbXKehTBFUXDgNE+4JOhznaHmM=,open,125700.0,CLP,8
3518,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,6050.0,DKK,0
3561,62,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,open,1890.0,DKK,5
3634,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,312.0,AUD,0
3653,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,7260.0,DKK,5
3698,37,rCOpL39/uB3lLnXXHuSSOzYCZeIO9r9e42nuvzOHfek=,open,300.0,EUR,0
3726,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,1008.0,PLN,0
3750,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,2
3768,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
3776,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,lost,840.0,PLN,0
3847,29,SNkLvA0NhNxlVnoEAsot/FFiZrcmECdO4H5yOUIxUjI=,lost,6600.0,SEK,0
3888,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,162.0,EUR,9
3985,29,aOg4xTHw7A33QHv5wr3tnIkw6oI8iZyxbkPkjRn7SEQ=,won,950.0,SEK,4
4001,28,W1DFgVFzIXBWv69LPONIPHNZXY4DUn5+bROF9RQn/KQ=,won,1562.5,DKK,4
4135,28,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,7260.0,DKK,2
4368,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,1725.0,DKK,5
4398,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2790.0,SEK,6
4435,26,YiULbch7rcabR8egY4NfFmhWbrln2sKlg9mROIm8ExA=,won,2600.0,NOK,19
4488,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,lost,3437.5,DKK,4
4519,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,open,375.0,EUR,11
4557,26,jSRTEbbnK4pAeb6bqz+XPU+6O6JiqqWrnw7pKc3pZqw=,won,3600.0,NOK,3
4674,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,2850.0,SEK,2
4753,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,3
4762,28,Tj9pqthLqOsYCO8GMVdRlOjSWLloT7lNcSrO9d+w8ew=,won,1562.5,DKK,5
4813,33,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,162.5,EUR,9
4830,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,2
4903,26,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,won,7800.0,NOK,4
4943,29,aOg4xTHw7A33QHv5wr3tnIkw6oI8iZyxbkPkjRn7SEQ=,lost,3325.0,SEK,0
4958,12,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,open,3750.0,DKK,7
4983,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,lost,2850.0,SEK,1
77,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,4
151,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,won,285.0,EUR,4
171,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,3
179,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,open,5100.0,SEK,7
206,19,EH4HB7XjDKO9cw//BXJWOJdLvwuzSqk1lAvcd73fzj0=,open,2850.0,SEK,6
310,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,6050.0,DKK,4
369,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,lost,150.0,EUR,1
376,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,won,2850.0,SEK,4
425,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,450.0,EUR,0
429,19,n5/q3nYdIvNApN6cWG8iKqdGWDUfqtyDZTNbw8VIunE=,open,5100.0,SEK,6
431,26,KEwpw1mo7NXYT5Q8SgkUgdcfIOQCs+SHOWQVPrdVaxc=,won,3850.0,NOK,9
473,29,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,2850.0,SEK,6
493,29,5Y6Xi1DHdxA6ymrCffP0dYqcmE5wHZ5t424iln15ehU=,lost,5100.0,SEK,0
627,26,1DjFE5pdcDb5SRQfXWnyEAUy5SKSFH3GpSR84yb/w80=,open,2600.0,NOK,0
737,52,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,440.0,NZD,5
803,29,SNkLvA0NhNxlVnoEAsot/FFiZrcmECdO4H5yOUIxUjI=,won,2850.0,SEK,1
806,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,105000.0,CLP,7
963,26,vGAyegcALaKI2s9xcV3mXacPyY8uZhoM1vc5yy+HetE=,lost,3725.0,NOK,2
971,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,open,162.5,EUR,8
1005,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2200.0,SEK,6
1054,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,1
1086,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,won,198.0,EUR,7
1131,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,8
1177,31,+0T3yj3HdZ+E+nMprgVEdfRKxyO9aovAQI8rJUUyKzw=,lost,255.0,EUR,0
1238,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,lost,3437.5,DKK,0
1283,23,I5JVUgOSnIGmgsCcU77I8AFmWVzeA9CHr8rnbN7pEAk=,open,6500.0,NOK,7
1343,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,6450.0,CZK,0
1352,12,nHvLR8xnjTA9fGLY2GBnb742vSQtGJs2O+2oxdwGrkQ=,lost,6050.0,DKK,0
1401,55,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,11550.0,CZK,0
1444,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,open,2580.0,SEK,4
1447,28,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,7000.0,DKK,0
1494,31,yiR9Qdd929h3KBeIXj5HDfzd38LDd3AzAbSiv4Wbp4k=,lost,95.0,EUR,8
1498,29,SNkLvA0NhNxlVnoEAsot/FFiZrcmECdO4H5yOUIxUjI=,lost,6600.0,SEK,1
1601,28,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,4500.0,DKK,2
1627,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,3325.0,SEK,3
1656,48,HlQenAtTibKni+kdvpmrk6SZxqztaKTvzs7JltZ34+8=,won,337.5,AUD,6
1735,52,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,open,265.0,NZD,4
1831,53,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,300.0,EUR,5
1846,52,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,lost,350.0,NZD,3
1922,29,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,2850.0,SEK,4
1928,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.5,EUR,0
2101,29,ocgPNJN2mOUZv0wDaxl/9OqJixrKgxZ0of8z//3f2/s=,lost,2700.0,SEK,1
2164,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,4
2166,23,njhogyvcL7UJN5/g7+mMT9WyUYwNIrFM1mGs3qi/KEc=,open,3850.0,NOK,7
2179,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,2850.0,SEK,0
2216,19,n5/q3nYdIvNApN6cWG8iKqdGWDUfqtyDZTNbw8VIunE=,open,3690.0,SEK,6
2231,32,5YzaGZme7lhmhBA1f+xiP39a9MVsYRsIn0hRSxH9aYs=,open,1120.0,PLN,11
2235,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,275.0,EUR,0
2258,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
2286,33,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,275.0,EUR,3
2337,23,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,open,3850.0,NOK,7
2465,29,SNkLvA0NhNxlVnoEAsot/FFiZrcmECdO4H5yOUIxUjI=,lost,3325.0,SEK,1
2528,48,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,won,875.0,AUD,2
2595,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,won,1900.0,SEK,7
2611,49,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,125700.0,CLP,0
2705,28,gnfs5ClpI8SC6e4W37VopR+4aJGrFC9LDgyKUrm+Cl8=,won,1400.0,DKK,4
2742,52,e8DFZkX2wNY4SthUN/1EnBNb1hR8tEkUR/b14kqAsqE=,open,265.0,NZD,5
2770,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
2799,48,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,lost,375.0,AUD,0
2801,35,wYa9atGpeCbXJjc9kTOIn79PqYNQ6JwfA9lmOv8wUG0=,open,150.0,EUR,0
2925,26,LQA5RoqU7CUuKI32sAq0MF4p6ju79vahkG93pZx/HpM=,won,2600.0,NOK,8
2943,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,162.0,EUR,0
2966,9,s36JaW8hoXeOdtfokkqDez4+eZC3G55hjaWNuyOXXjo=,lost,450.0,GBP,5
2977,9,uCvh2zlLY7435i4jiZGDR+fFm1bxEMnNAyDbHNDPvsA=,open,450.0,GBP,1
2994,34,RcgYeo5omgH6JIc9/iOmEXXLKr4XrFPI+8a/iGwN8/I=,won,130.0,EUR,5
2997,28,5L9hFFMl0lXGdvLaI7Yq1W1my1wcL/uWx2ZeRAvoYOs=,won,1300.0,DKK,27
3024,31,LA8xc4hPPOD8S6GjjDKgQ7t8kv/9vEowsQa8lbmd4VE=,won,237.5,EUR,4
3064,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,0
3266,32,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,680.0,PLN,5
3377,29,5ws7dNbcfdCZbaaL3OT+R4bUDvFa9Als/7ez7/eswI4=,lost,2850.0,SEK,0
3400,28,TiXDN/hlHOVuKFC/8OI0NztgFrzIH5pQjfFK+OYXBj8=,won,2250.0,DKK,20
3451,28,7hkKUXLdkcCFZWr7FWrbIj11gQdLcsNBvqYSat5IC4Q=,lost,3750.0,DKK,2
3524,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,2850.0,SEK,4
3557,37,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,450.0,EUR,0
3593,28,ePBxMiauWQjfrSkb3hyEDbzKWQ3vV/IYn1GhpCv/8gI=,won,3437.5,DKK,0
3646,26,HBiOphMW6jnNyJPyZoR74FpR/7yYcM+96TZ5NGNH7EM=,won,1540.0,NOK,10
3647,33,5ykOQ/Hwc7V57x8xobyiZTNWG99cTfArh7yLZ2rK1J8=,open,187.0,EUR,5
3677,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,lost,5100.0,SEK,2
3703,28,u+7CHSxcu+xF8eLmLDPYLXjdtOK6QmDBrkFUng1YwAg=,won,4000.0,DKK,4
3721,29,d9Rhf2pUR14q6zNjQdR+wdqeAqwnFFZtqDkk/Yqr2S0=,won,950.0,SEK,2
3749,48,TJmFuPO6p/WJq6G0Cn7aaGTixYbl6ZU+WbtolxBGqcQ=,won,525.0,AUD,6
